"","Continent","Country","Province","Day","Total.Detected","Active","Active.Hospitalized","Cumulative.Hospitalized","Total.Detected.Deaths","Active.Ventilated"
"8389","North America","US","Michigan","2020-08-04",68280,535,199,10240,6432,15
"8390","North America","US","Michigan","2020-08-05",68285,508,190,10241,6432,14
"8391","North America","US","Michigan","2020-08-06",68289,482,182,10242,6433,13
"8392","North America","US","Michigan","2020-08-07",68293,458,175,10242,6434,12
"8393","North America","US","Michigan","2020-08-08",68297,434,167,10243,6434,12
"8394","North America","US","Michigan","2020-08-09",68301,412,160,10243,6435,11
"8395","North America","US","Michigan","2020-08-10",68304,391,153,10244,6435,10
"8396","North America","US","Michigan","2020-08-11",68307,370,147,10244,6436,10
"8397","North America","US","Michigan","2020-08-12",68310,351,140,10245,6436,9
"8398","North America","US","Michigan","2020-08-13",68312,333,134,10245,6436,9
"8399","North America","US","Michigan","2020-08-14",68315,316,129,10245,6437,8
"8400","North America","US","Michigan","2020-08-15",68317,299,123,10246,6437,8
"8401","North America","US","Minnesota","2020-06-29",34657,5087,1138,5199,1518,174
"8402","North America","US","Minnesota","2020-06-30",34845,4945,1112,5227,1526,169
"8403","North America","US","Minnesota","2020-07-01",35023,4803,1087,5254,1534,164
"8404","North America","US","Minnesota","2020-07-02",35193,4663,1062,5279,1542,159
"8405","North America","US","Minnesota","2020-07-03",35355,4523,1037,5303,1549,154
"8406","North America","US","Minnesota","2020-07-04",35509,4385,1011,5326,1556,149
"8407","North America","US","Minnesota","2020-07-05",35655,4249,986,5348,1563,144
"8408","North America","US","Minnesota","2020-07-06",35793,4114,961,5369,1569,139
"8409","North America","US","Minnesota","2020-07-07",35925,3981,936,5389,1575,134
"8410","North America","US","Minnesota","2020-07-08",36049,3850,911,5407,1581,130
"8411","North America","US","Minnesota","2020-07-09",36168,3722,887,5425,1586,125
"8412","North America","US","Minnesota","2020-07-10",36280,3595,862,5442,1591,121
"8413","North America","US","Minnesota","2020-07-11",36385,3471,838,5458,1596,116
"8414","North America","US","Minnesota","2020-07-12",36486,3350,814,5473,1601,112
"8415","North America","US","Minnesota","2020-07-13",36580,3231,791,5487,1605,108
"8416","North America","US","Minnesota","2020-07-14",36670,3114,768,5500,1609,104
"8417","North America","US","Minnesota","2020-07-15",36754,3001,745,5513,1613,100
"8418","North America","US","Minnesota","2020-07-16",36834,2890,722,5525,1616,96
"8419","North America","US","Minnesota","2020-07-17",36909,2782,700,5536,1620,92
"8420","North America","US","Minnesota","2020-07-18",36980,2676,679,5547,1623,88
"8421","North America","US","Minnesota","2020-07-19",37047,2574,657,5557,1626,85
"8422","North America","US","Minnesota","2020-07-20",37110,2474,636,5566,1629,81
"8423","North America","US","Minnesota","2020-07-21",37169,2377,616,5575,1632,78
"8424","North America","US","Minnesota","2020-07-22",37225,2283,596,5584,1634,74
"8425","North America","US","Minnesota","2020-07-23",37277,2191,576,5592,1637,71
"8426","North America","US","Minnesota","2020-07-24",37326,2103,557,5599,1639,68
"8427","North America","US","Minnesota","2020-07-25",37373,2017,539,5606,1641,65
"8428","North America","US","Minnesota","2020-07-26",37416,1934,520,5612,1643,62
"8429","North America","US","Minnesota","2020-07-27",37457,1853,503,5619,1645,60
"8430","North America","US","Minnesota","2020-07-28",37495,1775,485,5624,1646,57
"8431","North America","US","Minnesota","2020-07-29",37531,1700,468,5630,1648,54
"8432","North America","US","Minnesota","2020-07-30",37564,1628,452,5635,1650,52
"8433","North America","US","Minnesota","2020-07-31",37596,1558,436,5639,1651,49
"8434","North America","US","Minnesota","2020-08-01",37625,1490,420,5644,1652,47
"8435","North America","US","Minnesota","2020-08-02",37653,1425,405,5648,1654,45
"8436","North America","US","Minnesota","2020-08-03",37679,1362,391,5652,1655,43
"8437","North America","US","Minnesota","2020-08-04",37703,1302,376,5655,1656,41
"8438","North America","US","Minnesota","2020-08-05",37725,1244,362,5659,1657,39
"8439","North America","US","Minnesota","2020-08-06",37747,1188,349,5662,1658,37
"8440","North America","US","Minnesota","2020-08-07",37766,1134,336,5665,1659,35
"8441","North America","US","Minnesota","2020-08-08",37785,1082,323,5668,1660,33
"8442","North America","US","Minnesota","2020-08-09",37802,1033,311,5670,1660,32
"8443","North America","US","Minnesota","2020-08-10",37818,985,299,5673,1661,30
"8444","North America","US","Minnesota","2020-08-11",37833,940,288,5675,1662,29
"8445","North America","US","Minnesota","2020-08-12",37847,896,277,5677,1663,27
"8446","North America","US","Minnesota","2020-08-13",37860,854,266,5679,1663,26
"8447","North America","US","Minnesota","2020-08-14",37872,814,256,5681,1664,25
"8448","North America","US","Minnesota","2020-08-15",37883,775,246,5682,1664,23
"8449","North America","US","Mississippi","2020-06-29",23580,4039,838,3536,1098,141
"8450","North America","US","Mississippi","2020-06-30",23824,4013,834,3573,1110,140
"8451","North America","US","Mississippi","2020-07-01",24065,3986,830,3609,1122,139
"8452","North America","US","Mississippi","2020-07-02",24303,3958,826,3645,1134,138
"8453","North America","US","Mississippi","2020-07-03",24538,3929,822,3680,1145,137
"8454","North America","US","Mississippi","2020-07-04",24769,3898,817,3714,1157,136
"8455","North America","US","Mississippi","2020-07-05",24997,3866,812,3749,1168,135
"8456","North America","US","Mississippi","2020-07-06",25221,3833,807,3782,1179,134
"8457","North America","US","Mississippi","2020-07-07",25442,3799,801,3815,1190,132
"8458","North America","US","Mississippi","2020-07-08",25660,3764,796,3848,1201,131
"8459","North America","US","Mississippi","2020-07-09",25874,3728,790,3880,1212,130
"8460","North America","US","Mississippi","2020-07-10",26085,3691,784,3912,1222,128
"8461","North America","US","Mississippi","2020-07-11",26292,3653,777,3943,1232,127
"8462","North America","US","Mississippi","2020-07-12",26496,3614,771,3973,1243,125
"8463","North America","US","Mississippi","2020-07-13",26696,3575,764,4003,1253,124
"8464","North America","US","Mississippi","2020-07-14",26892,3534,757,4033,1262,123
"8465","North America","US","Mississippi","2020-07-15",27085,3493,750,4062,1272,121
"8466","North America","US","Mississippi","2020-07-16",27275,3451,743,4090,1281,119
"8467","North America","US","Mississippi","2020-07-17",27461,3408,735,4118,1291,118
"8468","North America","US","Mississippi","2020-07-18",27643,3365,727,4146,1300,116
"8469","North America","US","Mississippi","2020-07-19",27822,3321,720,4172,1309,115
"8470","North America","US","Mississippi","2020-07-20",27997,3277,712,4199,1318,113
"8471","North America","US","Mississippi","2020-07-21",28169,3233,704,4224,1326,112
"8472","North America","US","Mississippi","2020-07-22",28337,3187,695,4250,1335,110
"8473","North America","US","Mississippi","2020-07-23",28502,3142,687,4274,1343,108
"8474","North America","US","Mississippi","2020-07-24",28663,3096,679,4299,1351,107
"8475","North America","US","Mississippi","2020-07-25",28821,3050,670,4322,1359,105
"8476","North America","US","Mississippi","2020-07-26",28975,3003,661,4345,1367,103
"8477","North America","US","Mississippi","2020-07-27",29126,2956,653,4368,1375,102
"8478","North America","US","Mississippi","2020-07-28",29274,2909,644,4390,1382,100
"8479","North America","US","Mississippi","2020-07-29",29418,2862,635,4412,1389,98
"8480","North America","US","Mississippi","2020-07-30",29559,2815,626,4433,1397,97
"8481","North America","US","Mississippi","2020-07-31",29697,2768,617,4454,1404,95
"8482","North America","US","Mississippi","2020-08-01",29831,2720,608,4474,1410,93
"8483","North America","US","Mississippi","2020-08-02",29963,2673,599,4493,1417,92
"8484","North America","US","Mississippi","2020-08-03",30091,2626,590,4513,1423,90
"8485","North America","US","Mississippi","2020-08-04",30215,2579,581,4531,1430,88
"8486","North America","US","Mississippi","2020-08-05",30337,2531,571,4550,1436,86
"8487","North America","US","Mississippi","2020-08-06",30456,2484,562,4567,1442,85
"8488","North America","US","Mississippi","2020-08-07",30571,2437,553,4585,1448,83
"8489","North America","US","Mississippi","2020-08-08",30684,2391,544,4602,1454,81
"8490","North America","US","Mississippi","2020-08-09",30794,2344,535,4618,1459,80
"8491","North America","US","Mississippi","2020-08-10",30901,2298,526,4634,1465,78
"8492","North America","US","Mississippi","2020-08-11",31005,2252,516,4650,1470,77
"8493","North America","US","Mississippi","2020-08-12",31106,2206,507,4665,1475,75
"8494","North America","US","Mississippi","2020-08-13",31205,2160,498,4680,1480,73
"8495","North America","US","Mississippi","2020-08-14",31300,2115,489,4694,1485,72
"8496","North America","US","Mississippi","2020-08-15",31394,2071,480,4708,1490,70
"8497","North America","US","Missouri","2020-06-29",18942,2483,528,2839,1093,86
"8498","North America","US","Missouri","2020-06-30",19085,2461,524,2860,1102,85
"8499","North America","US","Missouri","2020-07-01",19227,2439,520,2881,1111,85
"8500","North America","US","Missouri","2020-07-02",19366,2417,516,2902,1120,84
"8501","North America","US","Missouri","2020-07-03",19504,2394,512,2923,1129,83
"8502","North America","US","Missouri","2020-07-04",19640,2371,508,2943,1138,82
"8503","North America","US","Missouri","2020-07-05",19774,2348,504,2963,1146,81
"8504","North America","US","Missouri","2020-07-06",19907,2324,499,2983,1155,81
"8505","North America","US","Missouri","2020-07-07",20037,2300,495,3003,1164,80
"8506","North America","US","Missouri","2020-07-08",20165,2276,490,3022,1172,79
"8507","North America","US","Missouri","2020-07-09",20291,2252,486,3041,1180,78
"8508","North America","US","Missouri","2020-07-10",20416,2227,481,3060,1188,77
"8509","North America","US","Missouri","2020-07-11",20539,2203,477,3078,1196,76
"8510","North America","US","Missouri","2020-07-12",20660,2178,472,3096,1204,75
"8511","North America","US","Missouri","2020-07-13",20779,2153,467,3114,1212,74
"8512","North America","US","Missouri","2020-07-14",20896,2128,463,3132,1220,73
"8513","North America","US","Missouri","2020-07-15",21011,2102,458,3149,1227,73
"8514","North America","US","Missouri","2020-07-16",21124,2076,453,3166,1235,72
"8515","North America","US","Missouri","2020-07-17",21235,2050,448,3183,1242,71
"8516","North America","US","Missouri","2020-07-18",21345,2024,443,3199,1250,70
"8517","North America","US","Missouri","2020-07-19",21454,1999,438,3215,1257,69
"8518","North America","US","Missouri","2020-07-20",21560,1973,433,3231,1264,68
"8519","North America","US","Missouri","2020-07-21",21664,1947,428,3247,1271,67
"8520","North America","US","Missouri","2020-07-22",21766,1921,423,3262,1278,66
"8521","North America","US","Missouri","2020-07-23",21866,1894,418,3277,1284,65
"8522","North America","US","Missouri","2020-07-24",21965,1868,413,3292,1291,64
"8523","North America","US","Missouri","2020-07-25",22062,1842,408,3307,1297,63
"8524","North America","US","Missouri","2020-07-26",22158,1816,403,3321,1304,62
"8525","North America","US","Missouri","2020-07-27",22251,1790,397,3335,1310,61
"8526","North America","US","Missouri","2020-07-28",22343,1763,392,3349,1316,60
"8527","North America","US","Missouri","2020-07-29",22432,1737,387,3362,1322,60
"8528","North America","US","Missouri","2020-07-30",22521,1711,382,3375,1328,59
"8529","North America","US","Missouri","2020-07-31",22607,1685,377,3388,1334,58
"8530","North America","US","Missouri","2020-08-01",22692,1659,371,3401,1340,57
"8531","North America","US","Missouri","2020-08-02",22775,1633,366,3414,1345,56
"8532","North America","US","Missouri","2020-08-03",22857,1607,361,3426,1351,55
"8533","North America","US","Missouri","2020-08-04",22936,1581,356,3438,1356,54
"8534","North America","US","Missouri","2020-08-05",23014,1555,351,3449,1361,53
"8535","North America","US","Missouri","2020-08-06",23091,1530,345,3461,1367,52
"8536","North America","US","Missouri","2020-08-07",23166,1504,340,3472,1372,51
"8537","North America","US","Missouri","2020-08-08",23239,1479,335,3483,1377,50
"8538","North America","US","Missouri","2020-08-09",23311,1454,330,3494,1382,50
"8539","North America","US","Missouri","2020-08-10",23382,1429,325,3505,1386,49
"8540","North America","US","Missouri","2020-08-11",23450,1404,320,3515,1391,48
"8541","North America","US","Missouri","2020-08-12",23517,1379,315,3525,1396,47
"8542","North America","US","Missouri","2020-08-13",23583,1354,310,3535,1400,46
"8543","North America","US","Missouri","2020-08-14",23647,1330,305,3544,1405,45
"8544","North America","US","Missouri","2020-08-15",23710,1305,300,3554,1409,44
"8545","North America","US","Montana","2020-06-29",633,38,9,94,20,1
"8546","North America","US","Montana","2020-06-30",634,37,9,94,20,1
"8547","North America","US","Montana","2020-07-01",636,37,9,94,20,1
"8548","North America","US","Montana","2020-07-02",637,36,9,95,20,1
"8549","North America","US","Montana","2020-07-03",638,35,9,95,21,1
"8550","North America","US","Montana","2020-07-04",640,34,8,95,21,1
"8551","North America","US","Montana","2020-07-05",641,33,8,95,21,1
"8552","North America","US","Montana","2020-07-06",642,32,8,95,21,1
"8553","North America","US","Montana","2020-07-07",644,31,8,96,21,1
"8554","North America","US","Montana","2020-07-08",645,31,8,96,21,1
"8555","North America","US","Montana","2020-07-09",646,30,7,96,21,1
"8556","North America","US","Montana","2020-07-10",647,29,7,96,21,1
"8557","North America","US","Montana","2020-07-11",648,28,7,96,21,1
"8558","North America","US","Montana","2020-07-12",649,28,7,96,21,1
"8559","North America","US","Montana","2020-07-13",650,27,7,97,21,1
"8560","North America","US","Montana","2020-07-14",651,26,7,97,21,1
"8561","North America","US","Montana","2020-07-15",652,25,6,97,21,1
"8562","North America","US","Montana","2020-07-16",653,25,6,97,21,1
"8563","North America","US","Montana","2020-07-17",654,24,6,97,21,1
"8564","North America","US","Montana","2020-07-18",655,23,6,97,21,1
"8565","North America","US","Montana","2020-07-19",656,23,6,97,21,1
"8566","North America","US","Montana","2020-07-20",656,22,6,98,21,1
"8567","North America","US","Montana","2020-07-21",657,21,5,98,21,1
"8568","North America","US","Montana","2020-07-22",658,21,5,98,21,1
"8569","North America","US","Montana","2020-07-23",659,20,5,98,21,1
"8570","North America","US","Montana","2020-07-24",659,20,5,98,21,1
"8571","North America","US","Montana","2020-07-25",660,19,5,98,21,1
"8572","North America","US","Montana","2020-07-26",661,19,5,98,21,1
"8573","North America","US","Montana","2020-07-27",661,18,5,98,21,1
"8574","North America","US","Montana","2020-07-28",662,17,5,98,21,1
"8575","North America","US","Montana","2020-07-29",663,17,4,98,21,1
"8576","North America","US","Montana","2020-07-30",663,16,4,99,21,1
